Date,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BMY,BRK-B,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,GOOGL,HD,HON,INTC,JNJ,JPM,KO,LLY,MA,MCD,META,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PM,QCOM,RTX,TMO,TSLA,TXN,UNH,UNP,UPS,V,VZ,WFC,WMT,XOM
2015-01-16,23.519882202148438,41.8380012512207,36.438446044921875,74.29442596435547,71.7300033569336,14.536999702453613,7.857089519500732,44.36185836791992,149.2100067138672,22.35257339477539,112.77198028564453,56.050392150878906,19.985807418823242,66.28936004638672,33.755367279052734,87.25444793701172,25.34817123413086,80.95516204833984,74.971923828125,27.96550941467285,77.08850860595703,42.019630432128906,30.270170211791992,58.0705451965332,78.60279083251953,69.74523162841797,74.71937561035156,43.09355163574219,39.488975524902344,20.45773696899414,48.191429138183594,40.75168991088867,0.47895896434783936,70.6171875,19.910320281982422,67.58341217041016,48.79759979248047,52.414249420166016,56.530364990234375,121.27482604980469,12.871333122253418,39.76925277709961,89.25955200195312,87.9318618774414,75.64505767822266,59.12706756591797,27.949655532836914,38.112449645996094,23.502206802368164,57.34727478027344
2015-01-20,24.125682830810547,41.131412506103516,36.21730041503906,74.06874084472656,71.48999786376953,14.472000122070312,7.936554431915283,44.461517333984375,148.6300048828125,21.974584579467773,112.4975814819336,56.69363021850586,20.267396926879883,67.14067077636719,33.93121337890625,86.85108947753906,25.322349548339844,80.27873992919922,75.55204772949219,27.689308166503906,75.05089569091797,41.85432434082031,30.71856689453125,59.179683685302734,79.03424072265625,69.21924591064453,75.77288055419922,42.806400299072266,39.61707305908203,20.591947555541992,49.82857131958008,41.02339553833008,0.48039886355400085,70.77687072753906,20.092432022094727,67.53897857666016,49.316837310791016,53.2891731262207,57.202030181884766,121.22644805908203,12.795332908630371,40.157318115234375,89.13297271728516,89.54273986816406,76.33775329589844,59.565391540527344,28.06029510498047,38.37815475463867,23.480546951293945,57.32839584350586
2015-01-21,24.30986976623535,40.64521026611328,36.08626937866211,73.83472442626953,71.54000091552734,14.862500190734863,7.975152492523193,44.10553741455078,147.17999267578125,21.958831787109375,112.30390930175781,57.1092643737793,20.10133171081543,68.20641326904297,34.049835205078125,86.32853698730469,25.841272354125977,80.49644470214844,75.75811767578125,27.988527297973633,75.50288391113281,41.98956298828125,30.860910415649414,59.352230072021484,78.52777099609375,68.8685302734375,76.26981353759766,42.49874496459961,39.21569061279297,20.773422241210938,58.468570709228516,40.97957229614258,0.4871176481246948,70.6970443725586,19.813201904296875,67.67623901367188,49.88919448852539,52.63481903076172,57.93204879760742,121.34259796142578,13.104666709899902,40.50807189941406,92.25542449951172,89.89639282226562,76.59151458740234,59.667457580566406,28.101070404052734,38.451942443847656,23.467002868652344,57.819297790527344
2015-01-22,24.94230079650879,40.82674026489258,36.438446044921875,74.80426025390625,73.4800033569336,15.515999794006348,7.961528301239014,44.20522689819336,150.14999389648438,22.273822784423828,114.0230941772461,57.396244049072266,20.577878952026367,68.68568420410156,34.55693435668945,87.22693634033203,26.68097686767578,82.47135162353516,75.86499786376953,28.318437576293945,76.88104248046875,43.26675796508789,31.15984535217285,59.5329704284668,79.14680480957031,69.28785705566406,77.17424011230469,42.792728424072266,40.24904251098633,20.709152221679688,61.20571517944336,42.00505447387695,0.49551624059677124,71.78580474853516,19.916393280029297,68.34008026123047,50.24912643432617,52.8701171875,58.6231689453125,122.9300537109375,13.441332817077637,41.023006439208984,96.07829284667969,94.16332244873047,78.35406494140625,59.74167251586914,27.8389835357666,39.684486389160156,23.9166202545166,58.44863510131836
2015-01-23,25.071006774902344,40.47019577026367,35.922462463378906,74.57023620605469,74.05999755859375,15.619500160217285,8.096237182617188,44.19096755981445,149.1199951171875,22.171451568603516,114.65264892578125,58.009788513183594,20.36848258972168,67.38030242919922,34.40970230102539,86.8327407836914,26.91188621520996,81.92704772949219,78.23887634277344,27.96550941467285,75.72517395019531,42.583091735839844,30.825334548950195,59.26184844970703,79.15618133544922,68.27392578125,77.35313415527344,42.72435760498047,40.291744232177734,20.6959228515625,62.494285583496094,42.140907287597656,0.4969558119773865,71.51725006103516,19.69786262512207,67.19139099121094,48.868408203125,53.068607330322266,58.39442443847656,120.86829376220703,13.419333457946777,41.09016799926758,94.51705932617188,94.36764526367188,70.59064483642578,59.90168380737305,27.46042251586914,39.30809020996094,23.973499298095703,57.20250701904297
2015-01-26,25.09763526916504,40.72950744628906,36.15998077392578,74.45323181152344,72.73999786376953,15.482999801635742,8.077320098876953,44.46864700317383,149.6999969482422,22.321069717407227,115.34679412841797,59.15771484375,20.195194244384766,68.66043090820312,34.2133903503418,87.06192016601562,26.652177810668945,82.69681549072266,77.77327728271484,27.4744873046875,75.76963806152344,42.65071105957031,30.604694366455078,59.24542236328125,78.41519165039062,69.1201171875,77.02516174316406,42.94997787475586,40.146549224853516,20.746965408325195,63.79428482055664,42.22417449951172,0.4947962462902069,71.63339233398438,19.910320281982422,66.81842803955078,49.004112243652344,53.38477325439453,57.79578399658203,121.61360931396484,13.770000457763672,41.08271026611328,94.18793487548828,95.34202575683594,70.19287109375,59.49350357055664,27.349769592285156,39.544254302978516,24.006006240844727,57.75008773803711
2015-01-27,24.218883514404297,40.90451431274414,35.77503967285156,72.01268005371094,71.45999908447266,15.337499618530273,7.93050479888916,44.13401794433594,147.64999389648438,22.191133499145508,113.79708099365234,57.18843078613281,19.4226131439209,68.26946258544922,34.61418151855469,86.14520263671875,25.880996704101562,81.76380157470703,77.017578125,26.2315673828125,75.64366912841797,42.222469329833984,30.170522689819336,58.93321228027344,76.69865417480469,68.2815933227539,75.31571197509766,42.77220916748047,36.4316520690918,21.02484893798828,64.88143157958984,41.41342544555664,0.4710403382778168,70.20348358154297,19.78891944885254,64.51358032226562,48.14853286743164,52.76718521118164,57.99533462524414,120.87799072265625,13.732000350952148,40.91852951049805,92.83771514892578,94.97270202636719,69.16414642333984,58.20869445800781,26.994497299194336,39.09404754638672,23.70806312561035,57.24028778076172
2015-01-28,25.58804702758789,40.094207763671875,35.55390548706055,70.50824737548828,70.25,15.195500373840332,7.9463934898376465,43.66413879394531,144.77999877929688,21.494218826293945,112.69132232666016,55.76341247558594,19.357637405395508,65.40019989013672,33.88214874267578,84.95344543457031,25.44599723815918,81.4372329711914,76.19322967529297,25.917007446289062,75.19168853759766,41.13309097290039,29.836015701293945,58.30878448486328,75.73255157470703,67.67931365966797,75.77288055419922,42.013309478759766,35.176265716552734,20.779096603393555,63.20857238769531,40.891929626464844,0.4633616507053375,69.47762298583984,19.394351959228516,63.514068603515625,47.54667282104492,52.19369125366211,56.90512466430664,120.35527038574219,13.291333198547363,40.505523681640625,91.52963256835938,93.62897491455078,68.10115051269531,57.134910583496094,26.819780349731445,38.49623489379883,23.515756607055664,55.35219955444336
2015-01-29,26.384689331054688,40.91748809814453,37.06910705566406,71.57804107666016,71.63999938964844,15.58899974822998,8.06218433380127,43.52886962890625,146.2899932861328,21.21072769165039,113.51457977294922,57.495201110839844,19.653675079345703,64.95246124267578,34.32382583618164,85.45765686035156,25.4857234954834,83.67648315429688,76.46037292480469,26.246919631958008,75.8585433959961,41.824283599853516,29.96414566040039,59.24542236328125,76.33283996582031,71.10215759277344,77.5220947265625,42.45087432861328,35.87655258178711,21.108028411865234,63.400001525878906,41.57557678222656,0.4746398329734802,69.70262908935547,19.32151222229004,63.901920318603516,47.92431640625,46.8265495300293,56.67638397216797,123.85929107666016,13.680000305175781,41.05369186401367,92.3144760131836,94.36764526367188,68.8692626953125,57.515262603759766,26.854717254638672,38.939048767089844,23.759523391723633,55.11933898925781
2015-01-30,25.998573303222656,39.121829986572266,36.659584045410156,70.23242950439453,70.12999725341797,17.726499557495117,7.785948753356934,42.909461975097656,143.91000366210938,20.9272403717041,115.41132354736328,55.86237335205078,19.03994369506836,64.6561050415039,33.68994140625,83.38582611083984,26.69339370727539,81.18844604492188,74.62081146240234,25.349254608154297,74.1988296508789,40.855133056640625,29.30220603942871,59.15504455566406,76.94254302978516,70.4694595336914,75.44490814208984,41.21338653564453,34.50161361694336,20.650548934936523,63.11428451538086,40.427391052246094,0.46072205901145935,68.06948852539062,18.969438552856445,62.87257766723633,47.3460578918457,45.922210693359375,55.86359405517578,121.19740295410156,13.573332786560059,40.13754653930664,89.66463470458984,92.10450744628906,67.7856674194336,59.11780548095703,26.62175750732422,38.319095611572266,23.017379760742188,55.01864242553711
2015-02-02,26.324779510498047,39.34872055053711,37.04453659057617,71.73687744140625,71.11000061035156,18.223499298095703,7.751138687133789,42.88099670410156,146.72999572753906,21.187108993530273,117.84078979492188,56.68373489379883,19.37208366394043,66.88214111328125,34.246116638183594,84.2750473022461,26.427724838256836,81.1961898803711,76.15506744384766,25.817264556884766,74.71006774902344,41.67403030395508,29.60114860534668,58.90034484863281,77.8336181640625,70.52278137207031,74.53053283691406,41.62360382080078,35.253135681152344,20.807456970214844,63.0099983215332,40.282779693603516,0.47080036997795105,69.19453430175781,19.21224594116211,63.491676330566406,48.166229248046875,48.179359436035156,56.739646911621094,121.8556137084961,14.062666893005371,40.1675910949707,90.54228973388672,93.51896667480469,68.67035675048828,59.217533111572266,27.361412048339844,38.9759635925293,23.215106964111328,56.378055572509766
2015-02-03,26.32921600341797,39.96455764770508,37.53593444824219,73.48369598388672,71.91999816894531,18.177499771118164,7.810169696807861,42.6175537109375,148.2899932861328,21.817089080810547,124.09603881835938,57.9998893737793,19.581472396850586,69.07032775878906,34.769588470458984,86.26437377929688,26.482349395751953,83.38101959228516,77.30000305175781,25.855628967285156,75.91783905029297,42.61314392089844,29.629615783691406,58.24305725097656,78.6121826171875,71.59769439697266,74.93802642822266,41.71931838989258,35.526405334472656,20.839590072631836,65.27428436279297,40.909454345703125,0.4825582206249237,69.82603454589844,19.43684959411621,64.11078643798828,48.52616882324219,49.23073959350586,57.86394119262695,123.24946594238281,14.557332992553711,40.88096618652344,90.9811019897461,95.70349884033203,68.97212219238281,60.249549865722656,27.856454849243164,39.448307037353516,23.345117568969727,58.05845642089844
